gene	isoname	is_basic
CDH6	CDH6-201	1
CDH6	CDH6-205	1
DROSHA	DROSHA-212	1
DROSHA	DROSHA-202	1
DROSHA	DROSHA-201	1
DROSHA	DROSHA-220	1
DROSHA	DROSHA-215	0
DROSHA	DROSHA-218	0
DROSHA	DROSHA-207	0
C5orf22	C5orf22-204	0
C5orf22	C5orf22-201	1
PDZD2	PDZD2-202	1
PDZD2	PDZD2-211	0
GOLPH3	GOLPH3-201	1
MTMR12	MTMR12-202	1
MTMR12	MTMR12-203	1
MTMR12	MTMR12-201	1
ZFR	ZFR-201	1
SUB1	SUB1-206	1
SUB1	SUB1-211	1
SUB1	SUB1-201	1
SUB1	SUB1-213	1
SUB1	SUB1-203	1
SUB1	SUB1-207	0
NPR3	NPR3-207	0
NPR3	NPR3-204	1
NPR3	NPR3-202	1
NPR3	NPR3-201	1
NPR3	NPR3-203	1
NPR3	NPR3-206	0
TARS1	TARS1-204	1
TARS1	TARS1-214	0
TARS1	TARS1-202	1
TARS1	TARS1-201	1
TARS1	TARS1-215	1
TARS1	TARS1-216	1
TARS1	TARS1-208	0
ADAMTS12	ADAMTS12-203	1
ADAMTS12	ADAMTS12-201	1
ADAMTS12	ADAMTS12-206	1
RXFP3	RXFP3-201	1
SLC45A2	SLC45A2-201	1
SLC45A2	SLC45A2-202	1
SLC45A2	SLC45A2-205	0
SLC45A2	SLC45A2-204	1
AMACR	AMACR-201	1
AMACR	AMACR-203	1
AMACR	AMACR-204	1
AMACR	AMACR-206	1
AMACR	AMACR-205	1
AMACR	AMACR-208	1
AMACR	AMACR-202	1
C1QTNF3	C1QTNF3-202	1
C1QTNF3	C1QTNF3-201	1
RAI14	RAI14-201	1
RAI14	RAI14-224	0
RAI14	RAI14-222	0
RAI14	RAI14-220	1
RAI14	RAI14-202	1
RAI14	RAI14-225	0
RAI14	RAI14-205	1
RAI14	RAI14-206	0
RAI14	RAI14-218	0
RAI14	RAI14-223	0
RAI14	RAI14-228	1
RAI14	RAI14-212	0
RAI14	RAI14-219	0
RAI14	RAI14-208	1
TTC23L	TTC23L-203	1
TTC23L	TTC23L-209	0
TTC23L	TTC23L-208	1
TTC23L	TTC23L-207	1
RAD1	RAD1-203	1
RAD1	RAD1-202	1
RAD1	RAD1-208	1
BRIX1	BRIX1-201	1
DNAJC21	DNAJC21-211	1
DNAJC21	DNAJC21-201	1
DNAJC21	DNAJC21-208	1
DNAJC21	DNAJC21-207	1
DNAJC21	DNAJC21-209	0
DNAJC21	DNAJC21-206	1
AGXT2	AGXT2-206	1
AGXT2	AGXT2-201	1
AGXT2	AGXT2-204	1
PRLR	PRLR-201	1
PRLR	PRLR-212	1
PRLR	PRLR-213	1
PRLR	PRLR-216	1
PRLR	PRLR-208	1
PRLR	PRLR-203	1
PRLR	PRLR-220	1
PRLR	PRLR-217	1
PRLR	PRLR-211	1
PRLR	PRLR-202	1
PRLR	PRLR-219	1
PRLR	PRLR-214	0
PRLR	PRLR-209	0
PRLR	PRLR-205	0
PRLR	PRLR-206	0
PRLR	PRLR-215	0
SPEF2	SPEF2-201	1
SPEF2	SPEF2-211	1
SPEF2	SPEF2-216	1
SPEF2	SPEF2-202	1
SPEF2	SPEF2-212	0
SPEF2	SPEF2-203	1
IL7R	IL7R-205	0
IL7R	IL7R-210	0
IL7R	IL7R-204	1
IL7R	IL7R-201	1
IL7R	IL7R-208	1
IL7R	IL7R-202	0
CAPSL	CAPSL-205	1
CAPSL	CAPSL-202	1
CAPSL	CAPSL-201	1
CAPSL	CAPSL-203	0
CAPSL	CAPSL-204	1
UGT3A1	UGT3A1-201	1
UGT3A1	UGT3A1-203	1
UGT3A1	UGT3A1-204	1
UGT3A1	UGT3A1-207	1
UGT3A1	UGT3A1-202	1
UGT3A2	UGT3A2-201	1
UGT3A2	UGT3A2-204	1
UGT3A2	UGT3A2-205	0
LMBRD2	LMBRD2-201	1
SKP2	SKP2-201	1
SKP2	SKP2-209	1
SKP2	SKP2-208	1
SKP2	SKP2-202	1
SKP2	SKP2-204	1
SKP2	SKP2-206	0
NADK2	NADK2-202	1
NADK2	NADK2-203	1
NADK2	NADK2-201	1
NADK2	NADK2-206	1
NADK2	NADK2-205	0
NADK2	NADK2-211	1
NADK2	NADK2-210	1
NADK2	NADK2-208	0
RANBP3L	RANBP3L-201	1
RANBP3L	RANBP3L-202	1
RANBP3L	RANBP3L-204	1
RANBP3L	RANBP3L-203	0
SLC1A3	SLC1A3-215	1
SLC1A3	SLC1A3-216	1
SLC1A3	SLC1A3-213	0
SLC1A3	SLC1A3-201	1
SLC1A3	SLC1A3-206	0
SLC1A3	SLC1A3-212	0
SLC1A3	SLC1A3-202	1
NIPBL	NIPBL-201	1
NIPBL	NIPBL-202	1
NIPBL	NIPBL-209	1
NIPBL	NIPBL-207	0
CPLANE1	CPLANE1-205	1
CPLANE1	CPLANE1-212	0
CPLANE1	CPLANE1-214	0
CPLANE1	CPLANE1-216	0
NUP155	NUP155-201	1
NUP155	NUP155-202	1
NUP155	NUP155-207	1
WDR70	WDR70-202	1
WDR70	WDR70-201	1
GDNF	GDNF-208	1
GDNF	GDNF-202	1
GDNF	GDNF-201	1
GDNF	GDNF-203	1
GDNF	GDNF-204	1
GDNF	GDNF-207	1
GDNF	GDNF-206	0
GDNF	GDNF-205	0
EGFLAM	EGFLAM-203	1
EGFLAM	EGFLAM-201	1
EGFLAM	EGFLAM-202	1
EGFLAM	EGFLAM-204	1
EGFLAM	EGFLAM-205	1
EGFLAM	EGFLAM-207	1
EGFLAM	EGFLAM-208	0
EGFLAM	EGFLAM-211	1
LIFR	LIFR-202	1
LIFR	LIFR-201	1
LIFR	LIFR-205	0
LIFR	LIFR-208	0
OSMR	OSMR-202	1
OSMR	OSMR-201	1
OSMR	OSMR-205	0
RICTOR	RICTOR-202	1
RICTOR	RICTOR-201	1
RICTOR	RICTOR-209	0
FYB1	FYB1-208	1
FYB1	FYB1-212	1
FYB1	FYB1-201	1
FYB1	FYB1-209	1
FYB1	FYB1-206	0
FYB1	FYB1-207	0
FYB1	FYB1-204	0
FYB1	FYB1-205	0
FYB1	FYB1-203	0
C9	C9-201	1
DAB2	DAB2-217	1
DAB2	DAB2-201	1
DAB2	DAB2-202	1
DAB2	DAB2-209	1
DAB2	DAB2-212	0
DAB2	DAB2-205	0
DAB2	DAB2-216	0
TTC33	TTC33-206	1
TTC33	TTC33-207	1
TTC33	TTC33-205	1
TTC33	TTC33-201	1
PTGER4	PTGER4-201	1
PRKAA1	PRKAA1-204	1
PRKAA1	PRKAA1-202	1
PRKAA1	PRKAA1-201	1
RPL37	RPL37-201	1
RPL37	RPL37-205	1
RPL37	RPL37-204	1
CARD6	CARD6-202	1
CARD6	CARD6-201	1
C7	C7-201	1
MROH2B	MROH2B-201	1
MROH2B	MROH2B-203	1
C6	C6-202	1
C6	C6-201	1
C6	C6-203	0
C6	C6-204	0
PLCXD3	PLCXD3-202	1
PLCXD3	PLCXD3-201	1
OXCT1	OXCT1-201	1
OXCT1	OXCT1-206	1
OXCT1	OXCT1-205	1
OXCT1	OXCT1-204	1
C5orf51	C5orf51-201	1
C5orf51	C5orf51-204	1
FBXO4	FBXO4-202	1
FBXO4	FBXO4-201	1
FBXO4	FBXO4-206	1
GHR	GHR-201	1
GHR	GHR-210	1
GHR	GHR-212	1
GHR	GHR-211	1
GHR	GHR-208	1
GHR	GHR-209	1
GHR	GHR-207	1
GHR	GHR-202	1
GHR	GHR-213	1
CCDC152	CCDC152-202	1
CCDC152	CCDC152-201	1
SELENOP	SELENOP-214	1
SELENOP	SELENOP-209	1
SELENOP	SELENOP-203	1
SELENOP	SELENOP-204	1
SELENOP	SELENOP-212	0
SELENOP	SELENOP-208	0
ANXA2R	ANXA2R-202	1
ANXA2R	ANXA2R-201	1
ZNF131	ZNF131-209	0
ZNF131	ZNF131-220	0
ZNF131	ZNF131-212	1
ZNF131	ZNF131-210	0
ZNF131	ZNF131-201	1
ZNF131	ZNF131-206	1
ZNF131	ZNF131-214	1
ZNF131	ZNF131-213	0
ZNF131	ZNF131-215	1
NIM1K	NIM1K-201	1
NIM1K	NIM1K-204	1
HMGCS1	HMGCS1-201	1
HMGCS1	HMGCS1-202	1
HMGCS1	HMGCS1-206	0
CCL28	CCL28-201	1
CCL28	CCL28-203	1
TMEM267	TMEM267-202	1
TMEM267	TMEM267-201	1
TMEM267	TMEM267-206	1
TMEM267	TMEM267-204	1
TMEM267	TMEM267-203	0
C5orf34	C5orf34-201	1
C5orf34	C5orf34-204	0
PAIP1	PAIP1-201	1
PAIP1	PAIP1-203	1
PAIP1	PAIP1-209	0
PAIP1	PAIP1-202	1
PAIP1	PAIP1-208	1
PAIP1	PAIP1-207	0
PAIP1	PAIP1-206	0
PAIP1	PAIP1-204	0
PAIP1	PAIP1-210	0
NNT	NNT-205	0
NNT	NNT-207	0
NNT	NNT-201	1
NNT	NNT-223	1
NNT	NNT-212	1
NNT	NNT-220	1
NNT	NNT-213	1
NNT	NNT-202	1
NNT	NNT-216	1
NNT	NNT-208	1
NNT	NNT-224	1
NNT	NNT-221	1
NNT	NNT-222	1
NNT	NNT-215	1
NNT	NNT-210	0
FGF10	FGF10-201	1
FGF10	FGF10-202	0
MRPS30	MRPS30-202	1
HCN1	HCN1-206	1
HCN1	HCN1-201	1
HCN1	HCN1-202	1
EMB	EMB-201	1
EMB	EMB-204	1
EMB	EMB-205	1
PARP8	PARP8-212	1
PARP8	PARP8-202	0
PARP8	PARP8-201	1
PARP8	PARP8-222	0
PARP8	PARP8-220	1
PARP8	PARP8-218	1
PARP8	PARP8-206	1
PARP8	PARP8-219	1
PARP8	PARP8-203	0
PARP8	PARP8-211	1
ISL1	ISL1-201	1
ISL1	ISL1-203	1
PELO	PELO-201	1
ITGA1	ITGA1-201	1
ITGA2	ITGA2-201	1
MOCS2	MOCS2-202	1
MOCS2	MOCS2-201	1
MOCS2	MOCS2-203	1
MOCS2	MOCS2-206	1
MOCS2	MOCS2-205	1
MOCS2	MOCS2-209	1
MOCS2	MOCS2-210	1
MOCS2	MOCS2-208	1
FST	FST-202	1
FST	FST-201	1
FST	FST-205	0
FST	FST-204	0
NDUFS4	NDUFS4-201	1
NDUFS4	NDUFS4-203	0
ARL15	ARL15-202	1
ARL15	ARL15-201	1
ARL15	ARL15-207	1
ARL15	ARL15-205	1
HSPB3	HSPB3-201	1
SNX18	SNX18-201	1
SNX18	SNX18-203	1
SNX18	SNX18-202	1
ESM1	ESM1-202	1
ESM1	ESM1-201	1
ESM1	ESM1-204	0
GZMK	GZMK-201	1
GZMA	GZMA-201	1
CDC20B	CDC20B-201	1
CDC20B	CDC20B-203	1
CDC20B	CDC20B-202	1
GPX8	GPX8-201	1
GPX8	GPX8-208	1
GPX8	GPX8-203	1
MCIDAS	MCIDAS-201	1
CCNO	CCNO-201	1
DHX29	DHX29-201	1
DHX29	DHX29-205	1
DHX29	DHX29-203	0
MTREX	MTREX-201	1
MTREX	MTREX-208	0
PLPP1	PLPP1-202	1
PLPP1	PLPP1-201	1
SLC38A9	SLC38A9-203	1
SLC38A9	SLC38A9-201	1
SLC38A9	SLC38A9-202	1
SLC38A9	SLC38A9-223	1
SLC38A9	SLC38A9-218	1
SLC38A9	SLC38A9-216	0
SLC38A9	SLC38A9-217	0
SLC38A9	SLC38A9-206	0
SLC38A9	SLC38A9-207	0
SLC38A9	SLC38A9-204	0
SLC38A9	SLC38A9-220	0
SLC38A9	SLC38A9-211	0
SLC38A9	SLC38A9-212	0
SLC38A9	SLC38A9-219	0
DDX4	DDX4-212	1
DDX4	DDX4-201	1
DDX4	DDX4-205	0
DDX4	DDX4-204	1
DDX4	DDX4-214	0
DDX4	DDX4-206	0
DDX4	DDX4-213	0
DDX4	DDX4-202	1
DDX4	DDX4-210	0
DDX4	DDX4-211	1
IL31RA	IL31RA-212	1
IL31RA	IL31RA-205	1
IL31RA	IL31RA-203	1
IL31RA	IL31RA-202	1
IL31RA	IL31RA-201	1
IL31RA	IL31RA-211	0
IL31RA	IL31RA-206	1
IL31RA	IL31RA-207	1
IL6ST	IL6ST-206	1
IL6ST	IL6ST-201	1
IL6ST	IL6ST-203	1
IL6ST	IL6ST-209	1
IL6ST	IL6ST-205	1
IL6ST	IL6ST-204	1
IL6ST	IL6ST-202	1
IL6ST	IL6ST-212	1
IL6ST	IL6ST-207	1
ANKRD55	ANKRD55-201	1
ANKRD55	ANKRD55-203	1
ANKRD55	ANKRD55-202	1
ANKRD55	ANKRD55-205	1
MAP3K1	MAP3K1-201	1
SETD9	SETD9-211	1
SETD9	SETD9-201	1
SETD9	SETD9-203	0
MIER3	MIER3-204	1
MIER3	MIER3-202	1
MIER3	MIER3-203	1
MIER3	MIER3-205	1
MIER3	MIER3-201	0
MIER3	MIER3-206	0
GPBP1	GPBP1-203	1
GPBP1	GPBP1-208	1
GPBP1	GPBP1-204	1
GPBP1	GPBP1-205	1
GPBP1	GPBP1-201	1
ACTBL2	ACTBL2-201	1
PLK2	PLK2-201	1
PLK2	PLK2-215	1
GAPT	GAPT-203	0
GAPT	GAPT-202	1
GAPT	GAPT-205	0
GAPT	GAPT-201	1
RAB3C	RAB3C-201	1
PDE4D	PDE4D-203	1
PDE4D	PDE4D-226	1
PDE4D	PDE4D-228	1
PDE4D	PDE4D-205	1
PDE4D	PDE4D-216	1
PDE4D	PDE4D-204	1
PDE4D	PDE4D-202	1
PDE4D	PDE4D-210	1
PDE4D	PDE4D-207	1
PDE4D	PDE4D-208	1
PDE4D	PDE4D-212	0
PDE4D	PDE4D-209	1
PDE4D	PDE4D-229	1
PDE4D	PDE4D-213	0
PDE4D	PDE4D-222	0
PDE4D	PDE4D-225	1
DEPDC1B	DEPDC1B-201	1
DEPDC1B	DEPDC1B-202	1
ELOVL7	ELOVL7-205	1
ELOVL7	ELOVL7-201	1
ELOVL7	ELOVL7-203	1
ELOVL7	ELOVL7-206	0
ELOVL7	ELOVL7-204	0
ERCC8	ERCC8-218	1
ERCC8	ERCC8-201	1
ERCC8	ERCC8-203	0
ERCC8	ERCC8-213	0
ERCC8	ERCC8-214	1
NDUFAF2	NDUFAF2-201	1
NDUFAF2	NDUFAF2-203	1
NDUFAF2	NDUFAF2-202	0
SMIM15	SMIM15-201	1
SMIM15	SMIM15-202	1
ZSWIM6	ZSWIM6-201	1
KIF2A	KIF2A-202	1
KIF2A	KIF2A-209	1
KIF2A	KIF2A-203	1
KIF2A	KIF2A-211	1
KIF2A	KIF2A-215	1
KIF2A	KIF2A-221	1
KIF2A	KIF2A-201	1
KIF2A	KIF2A-220	1
KIF2A	KIF2A-208	0
KIF2A	KIF2A-212	1
KIF2A	KIF2A-205	1
KIF2A	KIF2A-214	0
KIF2A	KIF2A-207	0
DIMT1	DIMT1-201	1
DIMT1	DIMT1-202	1
IPO11	IPO11-214	0
IPO11	IPO11-207	0
IPO11	IPO11-201	1
IPO11	IPO11-208	0
IPO11	IPO11-202	1
IPO11	IPO11-212	0
IPO11	IPO11-203	1
LRRC70	LRRC70-201	1
LRRC70	LRRC70-203	1
HTR1A	HTR1A-201	1
HTR1A	HTR1A-202	0
RNF180	RNF180-202	1
RNF180	RNF180-201	1
RNF180	RNF180-203	0
RGS7BP	RGS7BP-201	1
SHISAL2B	SHISAL2B-201	1
SREK1IP1	SREK1IP1-204	1
CWC27	CWC27-201	1
CWC27	CWC27-204	1
ADAMTS6	ADAMTS6-203	1
CENPK	CENPK-215	1
CENPK	CENPK-202	1
CENPK	CENPK-201	1
CENPK	CENPK-208	1
CENPK	CENPK-211	1
CENPK	CENPK-216	0
CENPK	CENPK-203	0
CENPK	CENPK-210	1
PPWD1	PPWD1-214	1
PPWD1	PPWD1-215	1
PPWD1	PPWD1-201	1
PPWD1	PPWD1-202	0
PPWD1	PPWD1-204	0
TRIM23	TRIM23-201	1
TRIM23	TRIM23-203	1
TRIM23	TRIM23-202	1
TRIM23	TRIM23-207	0
TRAPPC13	TRAPPC13-202	1
TRAPPC13	TRAPPC13-204	1
TRAPPC13	TRAPPC13-201	1
TRAPPC13	TRAPPC13-208	1
SHLD3	SHLD3-201	1
SHLD3	SHLD3-202	0
SGTB	SGTB-201	1
SGTB	SGTB-202	0
NLN	NLN-201	1
NLN	NLN-202	1
NLN	NLN-208	0
NLN	NLN-207	0
ERBIN	ERBIN-201	1
ERBIN	ERBIN-204	1
ERBIN	ERBIN-205	1
ERBIN	ERBIN-202	1
ERBIN	ERBIN-203	1
ERBIN	ERBIN-214	1
ERBIN	ERBIN-208	1
ERBIN	ERBIN-212	1
ERBIN	ERBIN-215	0
ERBIN	ERBIN-216	0
SREK1	SREK1-210	0
SREK1	SREK1-216	1
SREK1	SREK1-202	1
SREK1	SREK1-203	1
MAST4	MAST4-202	1
MAST4	MAST4-206	1
MAST4	MAST4-205	1
MAST4	MAST4-217	0
MAST4	MAST4-210	0
MAST4	MAST4-211	0
MAST4	MAST4-208	0
MAST4	MAST4-221	1
MAST4	MAST4-203	1
MAST4	MAST4-215	0
MAST4	MAST4-204	1
MAST4	MAST4-207	1
MAST4	MAST4-209	0
MAST4	MAST4-201	1
MAST4	MAST4-212	0
MAST4	MAST4-213	0
CD180	CD180-201	1
PIK3R1	PIK3R1-211	1
PIK3R1	PIK3R1-213	1
PIK3R1	PIK3R1-210	0
PIK3R1	PIK3R1-215	0
PIK3R1	PIK3R1-214	0
PIK3R1	PIK3R1-201	1
PIK3R1	PIK3R1-212	0
PIK3R1	PIK3R1-202	1
PIK3R1	PIK3R1-208	0
PIK3R1	PIK3R1-216	1
SLC30A5	SLC30A5-209	1
SLC30A5	SLC30A5-201	1
SLC30A5	SLC30A5-202	1
SLC30A5	SLC30A5-204	0
SLC30A5	SLC30A5-203	1
SLC30A5	SLC30A5-206	0
CCNB1	CCNB1-204	0
CCNB1	CCNB1-201	1
CCNB1	CCNB1-206	0
CCNB1	CCNB1-203	0
CCNB1	CCNB1-205	0
CENPH	CENPH-206	1
CENPH	CENPH-201	1
CENPH	CENPH-202	0
MRPS36	MRPS36-201	1
MRPS36	MRPS36-204	1
MRPS36	MRPS36-205	1
CDK7	CDK7-214	1
CDK7	CDK7-215	1
CDK7	CDK7-204	0
CDK7	CDK7-201	1
CDK7	CDK7-211	1
CDK7	CDK7-202	1
CCDC125	CCDC125-202	1
CCDC125	CCDC125-203	1
CCDC125	CCDC125-201	1
CCDC125	CCDC125-205	1
AK6	AK6-202	1
AK6	AK6-203	1
AK6	AK6-201	1
AK6	AK6-204	1
AK6	AK6-205	1
TAF9	TAF9-205	1
TAF9	TAF9-201	1
TAF9	TAF9-202	1
TAF9	TAF9-203	0
TAF9	TAF9-207	0
TAF9	TAF9-204	0
TAF9	TAF9-208	0
TAF9	TAF9-206	0
RAD17	RAD17-207	1
RAD17	RAD17-211	0
RAD17	RAD17-213	1
RAD17	RAD17-205	1
RAD17	RAD17-219	1
RAD17	RAD17-204	1
RAD17	RAD17-203	1
RAD17	RAD17-220	1
RAD17	RAD17-215	0
RAD17	RAD17-210	0
RAD17	RAD17-202	1
RAD17	RAD17-201	1
RAD17	RAD17-206	1
RAD17	RAD17-208	1
RAD17	RAD17-216	0
MARVELD2	MARVELD2-208	1
MARVELD2	MARVELD2-207	1
MARVELD2	MARVELD2-201	1
MARVELD2	MARVELD2-204	1
MARVELD2	MARVELD2-206	0
MARVELD2	MARVELD2-205	0
MARVELD2	MARVELD2-203	1
OCLN	OCLN-201	1
OCLN	OCLN-202	1
OCLN	OCLN-205	1
GTF2H2C	GTF2H2C-212	1
GTF2H2C	GTF2H2C-210	1
GTF2H2C	GTF2H2C-215	1
GTF2H2C	GTF2H2C-201	1
GTF2H2C	GTF2H2C-208	0
SERF1B	SERF1B-202	1
SERF1B	SERF1B-201	1
SERF1B	SERF1B-203	1
SERF1B	SERF1B-204	1
SERF1B	SERF1B-208	1
SMN2	SMN2-210	1
SMN2	SMN2-214	1
SMN2	SMN2-202	1
SMN2	SMN2-203	1
SMN2	SMN2-216	1
SMN2	SMN2-215	1
SMN2	SMN2-213	1
SMN2	SMN2-201	1
SERF1A	SERF1A-201	1
SERF1A	SERF1A-206	0
SERF1A	SERF1A-202	1
SERF1A	SERF1A-209	1
SERF1A	SERF1A-204	1
SERF1A	SERF1A-205	1
SERF1A	SERF1A-208	0
SERF1A	SERF1A-207	1
SMN1	SMN1-203	1
SMN1	SMN1-209	1
SMN1	SMN1-202	1
SMN1	SMN1-204	1
SMN1	SMN1-211	1
SMN1	SMN1-201	1
NAIP	NAIP-208	1
NAIP	NAIP-201	1
NAIP	NAIP-204	1
NAIP	NAIP-210	1
NAIP	NAIP-205	1
NAIP	NAIP-207	0
GTF2H2	GTF2H2-201	1
GTF2H2	GTF2H2-202	1
GTF2H2	GTF2H2-204	1
GTF2H2	GTF2H2-209	0
BDP1	BDP1-201	1
BDP1	BDP1-202	1
MCCC2	MCCC2-209	1
MCCC2	MCCC2-205	1
MCCC2	MCCC2-201	1
MCCC2	MCCC2-206	0
CARTPT	CARTPT-201	1
MAP1B	MAP1B-205	0
MAP1B	MAP1B-201	1
MAP1B	MAP1B-204	0
MAP1B	MAP1B-203	0
MRPS27	MRPS27-201	1
MRPS27	MRPS27-202	1
MRPS27	MRPS27-205	1
MRPS27	MRPS27-204	0
MRPS27	MRPS27-207	1
MRPS27	MRPS27-212	1
PTCD2	PTCD2-211	1
PTCD2	PTCD2-212	1
PTCD2	PTCD2-202	1
PTCD2	PTCD2-207	1
PTCD2	PTCD2-208	0
ZNF366	ZNF366-201	1
ZNF366	ZNF366-202	0
TNPO1	TNPO1-201	1
TNPO1	TNPO1-213	1
TNPO1	TNPO1-204	1
TNPO1	TNPO1-214	0
FCHO2	FCHO2-202	1
FCHO2	FCHO2-204	0
FCHO2	FCHO2-207	1
FCHO2	FCHO2-201	1
TMEM171	TMEM171-201	1
TMEM171	TMEM171-202	1
TMEM174	TMEM174-201	1
FOXD1	FOXD1-202	1
BTF3	BTF3-201	1
BTF3	BTF3-202	1
BTF3	BTF3-203	0
BTF3	BTF3-205	0
ANKRA2	ANKRA2-201	1
ANKRA2	ANKRA2-202	0
UTP15	UTP15-207	0
UTP15	UTP15-208	1
UTP15	UTP15-204	0
UTP15	UTP15-201	1
UTP15	UTP15-203	0
UTP15	UTP15-202	1
ARHGEF28	ARHGEF28-201	1
ARHGEF28	ARHGEF28-214	1
ARHGEF28	ARHGEF28-212	1
ARHGEF28	ARHGEF28-208	0
ARHGEF28	ARHGEF28-204	1
ARHGEF28	ARHGEF28-203	1
ARHGEF28	ARHGEF28-202	1
ARHGEF28	ARHGEF28-211	1
ENC1	ENC1-201	1
ENC1	ENC1-207	1
ENC1	ENC1-205	1
ENC1	ENC1-208	1
ENC1	ENC1-206	1
ENC1	ENC1-202	0
ENC1	ENC1-203	0
HEXB	HEXB-207	1
HEXB	HEXB-201	1
HEXB	HEXB-210	0
HEXB	HEXB-205	1
GFM2	GFM2-201	1
GFM2	GFM2-202	1
GFM2	GFM2-207	1
GFM2	GFM2-203	1
GFM2	GFM2-206	0
GFM2	GFM2-205	0
NSA2	NSA2-201	1
NSA2	NSA2-205	1
NSA2	NSA2-204	0
FAM169A	FAM169A-203	1
FAM169A	FAM169A-201	1
FAM169A	FAM169A-205	0
FAM169A	FAM169A-206	0
FAM169A	FAM169A-202	0
GCNT4	GCNT4-201	1
GCNT4	GCNT4-202	1
ANKRD31	ANKRD31-201	1
ANKRD31	ANKRD31-203	1
HMGCR	HMGCR-209	1
HMGCR	HMGCR-201	1
HMGCR	HMGCR-202	1
HMGCR	HMGCR-205	0
HMGCR	HMGCR-203	0
HMGCR	HMGCR-207	0
HMGCR	HMGCR-210	0
CERT1	CERT1-224	0
CERT1	CERT1-221	1
CERT1	CERT1-219	1
CERT1	CERT1-216	1
CERT1	CERT1-201	1
CERT1	CERT1-211	1
CERT1	CERT1-203	0
CERT1	CERT1-210	1
CERT1	CERT1-227	1
CERT1	CERT1-223	1
CERT1	CERT1-222	1
CERT1	CERT1-205	0
CERT1	CERT1-215	1
CERT1	CERT1-204	1
CERT1	CERT1-209	0
CERT1	CERT1-212	1
CERT1	CERT1-226	1
CERT1	CERT1-218	0
CERT1	CERT1-206	0
CERT1	CERT1-225	1
CERT1	CERT1-214	0
POLK	POLK-201	1
POLK	POLK-216	0
POLK	POLK-217	1
POLK	POLK-204	1
POLK	POLK-210	1
ANKDD1B	ANKDD1B-212	1
ANKDD1B	ANKDD1B-211	1
ANKDD1B	ANKDD1B-204	1
ANKDD1B	ANKDD1B-207	0
ANKDD1B	ANKDD1B-209	0
ANKDD1B	ANKDD1B-206	0
POC5	POC5-202	1
POC5	POC5-213	1
POC5	POC5-211	1
POC5	POC5-203	1
POC5	POC5-206	0
POC5	POC5-204	0
POC5	POC5-208	0
SV2C	SV2C-202	1
SV2C	SV2C-201	1
IQGAP2	IQGAP2-201	1
IQGAP2	IQGAP2-217	0
IQGAP2	IQGAP2-209	0
IQGAP2	IQGAP2-202	1
IQGAP2	IQGAP2-216	0
IQGAP2	IQGAP2-203	1
IQGAP2	IQGAP2-211	0
IQGAP2	IQGAP2-204	1
F2RL2	F2RL2-201	1
F2RL2	F2RL2-202	1
F2R	F2R-201	1
F2R	F2R-202	1
F2RL1	F2RL1-202	0
F2RL1	F2RL1-201	1
S100Z	S100Z-202	1
S100Z	S100Z-201	1
S100Z	S100Z-203	1
CRHBP	CRHBP-201	1
CRHBP	CRHBP-203	1
AGGF1	AGGF1-201	1
AGGF1	AGGF1-204	1
ZBED3	ZBED3-201	1
ZBED3	ZBED3-203	0
AC022414.1	AC022414.1-201	1
PDE8B	PDE8B-209	0
PDE8B	PDE8B-201	1
PDE8B	PDE8B-203	1
PDE8B	PDE8B-205	1
PDE8B	PDE8B-204	1
PDE8B	PDE8B-202	1
PDE8B	PDE8B-206	0
PDE8B	PDE8B-207	0
PDE8B	PDE8B-208	1
WDR41	WDR41-201	1
WDR41	WDR41-227	0
WDR41	WDR41-208	1
WDR41	WDR41-218	0
WDR41	WDR41-211	0
WDR41	WDR41-219	0
WDR41	WDR41-225	0
WDR41	WDR41-217	0
WDR41	WDR41-204	0
WDR41	WDR41-216	0
OTP	OTP-201	1
TBCA	TBCA-202	1
TBCA	TBCA-203	1
TBCA	TBCA-201	1
TBCA	TBCA-208	1
TBCA	TBCA-210	1
TBCA	TBCA-206	1
TBCA	TBCA-209	1
TBCA	TBCA-207	1
AP3B1	AP3B1-204	1
AP3B1	AP3B1-201	1
AP3B1	AP3B1-207	0
SCAMP1	SCAMP1-206	1
SCAMP1	SCAMP1-207	1
SCAMP1	SCAMP1-204	0
SCAMP1	SCAMP1-203	0
SCAMP1	SCAMP1-201	0
LHFPL2	LHFPL2-207	1
LHFPL2	LHFPL2-201	1
ARSB	ARSB-201	1
ARSB	ARSB-202	1
ARSB	ARSB-206	1
ARSB	ARSB-204	0
DMGDH	DMGDH-201	1
DMGDH	DMGDH-209	0
BHMT2	BHMT2-202	0
BHMT2	BHMT2-205	1
BHMT2	BHMT2-201	1
BHMT	BHMT-206	1
BHMT	BHMT-201	1
JMY	JMY-201	1
HOMER1	HOMER1-202	1
HOMER1	HOMER1-201	1
HOMER1	HOMER1-204	1
HOMER1	HOMER1-205	1
TENT2	TENT2-204	1
TENT2	TENT2-202	1
TENT2	TENT2-207	1
TENT2	TENT2-203	1
TENT2	TENT2-201	1
CMYA5	CMYA5-201	1
MTX3	MTX3-202	1
MTX3	MTX3-204	1
MTX3	MTX3-203	1
MTX3	MTX3-201	1
THBS4	THBS4-201	1
THBS4	THBS4-204	1
SERINC5	SERINC5-203	1
SERINC5	SERINC5-202	1
SPZ1	SPZ1-202	0
SPZ1	SPZ1-201	1
ZFYVE16	ZFYVE16-201	1
